epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,SEA_A__s112__clean__none,37,hddm_w,SEA_A,54.52,57000,4,4,0.1
0,SEA_A__s112__splice__severe,37,hddm_w,SEA_A,53.98,57000,7,4,0.1
0,SEA_A__s112__instance__moderate,37,hddm_w,SEA_A,54.58,57000,6,4,0.1
0,SEA_A__s112__concept__moderate,37,hddm_w,SEA_A,54.38,57000,2,4,0.1
0,SEA_A__s112__splice__moderate,37,hddm_w,SEA_A,54.12,57000,7,4,0.1
0,SEA_A__s112__concept__severe,37,hddm_w,SEA_A,53.7,57000,2,4,0.1
0,SEA_A__s112__instance__severe,37,hddm_w,SEA_A,53.72,57000,4,4,0.1
1,SEA_A__s112__concept__moderate,37,hddm_w,SEA_A,53.88,57000,4,4,0.1
1,SEA_A__s112__splice__moderate,37,hddm_w,SEA_A,54.14,57000,7,4,0.1
1,SEA_A__s112__instance__severe,37,hddm_w,SEA_A,53.32,57000,5,4,0.1
1,SEA_A__s112__splice__severe,37,hddm_w,SEA_A,53.64,57000,7,4,0.1
1,SEA_A__s112__clean__none,37,hddm_w,SEA_A,54.42,57000,6,4,0.1
1,SEA_A__s112__concept__severe,37,hddm_w,SEA_A,53.66,57000,1,4,0.1
1,SEA_A__s112__instance__moderate,37,hddm_w,SEA_A,54.4,57000,5,4,0.1
2,SEA_A__s112__clean__none,37,hddm_w,SEA_A,54.3,57000,6,4,0.1
2,SEA_A__s112__instance__severe,37,hddm_w,SEA_A,53.48,57000,7,4,0.1
2,SEA_A__s112__instance__moderate,37,hddm_w,SEA_A,54.26,57000,3,4,0.1
2,SEA_A__s112__splice__severe,37,hddm_w,SEA_A,54.0,57000,11,4,0.1
2,SEA_A__s112__concept__moderate,37,hddm_w,SEA_A,53.62,57000,2,4,0.1
2,SEA_A__s112__splice__moderate,37,hddm_w,SEA_A,54.02,57000,34,4,0.1
2,SEA_A__s112__concept__severe,37,hddm_w,SEA_A,53.76,57000,2,4,0.1
3,SEA_A__s112__concept__severe,37,hddm_w,SEA_A,53.58,57000,3,4,0.1
3,SEA_A__s112__clean__none,37,hddm_w,SEA_A,54.06,57000,10,4,0.1
3,SEA_A__s112__instance__moderate,37,hddm_w,SEA_A,54.08,57000,4,4,0.1
3,SEA_A__s112__concept__moderate,37,hddm_w,SEA_A,53.76,57000,4,4,0.1
3,SEA_A__s112__splice__moderate,37,hddm_w,SEA_A,54.02,57000,34,4,0.1
3,SEA_A__s112__instance__severe,37,hddm_w,SEA_A,53.62,57000,5,4,0.1
3,SEA_A__s112__splice__severe,37,hddm_w,SEA_A,53.8,57000,9,4,0.1
